outcome,day_crash,hour_crash,road_type,road_condition,weather_condition,visibility,type_vehicle,type_vehicle2,gender,crash_type,age
0,4,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,30.41388889
0,7,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,33.36666667
0,6,Day,Asphalt,Dry,Clear,1,car,truck,NA,collision,55.58888889
1,1,Night,Asphalt,Dry,Clear,3,car,motorcycle,male,collision,38.54722222
0,6,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,29.46111111
1,1,Dawn,Asphalt,Dry,NA,2,car,motorcycle,male,collision,37.61111111
0,5,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,43.64444444
0,3,Dawn,Asphalt,Dry,Clear,NA,car,pedestrian,male,collision,NA
0,6,Dawn,Asphalt,Dry,Clear,3,car,car,male,collision,41.57777778
0,5,Dawn,Asphalt,Dry,Clear,2,truck,car,male,collision,33.4
NA,4,Day,NA,NA,NA,NA,car,car,male,collision,33.18333333
0,5,Night,Asphalt,Dry,Clear,2,motorcycle,motorcycle,male,collision,37.37222222
0,3,Dawn,Asphalt,Dry,NA,NA,truck,car,female,collision,53.74444444
0,6,Dawn,Asphalt,NA,NA,1,motorcycle,motorcycle,male,collision,27.35277778
1,6,Day,Asphalt,Dry,Clear,1,motorcycle,NA,male,runover,31.41111111
0,6,Day,Asphalt,NA,Clear,1,car,car,male,collision,45.42222222
0,1,Night,Asphalt,Dry,Clear,NA,truck,truck,male,collision,46.63055556
0,3,Day,Asphalt,Dry,Clear,1,truck,car,NA,collision,37.47222222
0,3,Night,Asphalt,Dry,Clear,2,bus,NA,male,runover,NA
NA,7,Night,Asphalt,NA,NA,1,motorcycle,bus,NA,collision,NA
0,6,Dawn,Asphalt,NA,Clear,1,car,car,male,collision,42.61388889
1,5,Night,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,32.46666667
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,54.73888889
0,5,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,33.10833333
NA,4,Night,Asphalt,Dry,Clear,3,motorcycle,pedestrian,NA,collision,NA
0,2,Day,Asphalt,Dry,Clear,1,bus,bus,male,collision,32.39722222
0,7,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,27.51388889
0,1,Day,Asphalt,Dry,NA,1,car,car,male,collision,33.46666667
0,7,Dawn,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,27.59166667
0,7,Dawn,Asphalt,Dry,Clear,1,motorcycle,bus,male,collision,28.39166667
0,6,Night,Asphalt,Dry,NA,2,car,NA,male,collision,50.69166667
0,5,Night,Asphalt,Dry,NA,2,truck,motorcycle,male,collision,34.57222222
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,31.38333333
0,6,Night,Asphalt,Dry,NA,NA,motorcycle,car,male,collision,30.34166667
0,4,Day,Asphalt,NA,NA,1,truck,car,male,collision,33.43611111
0,4,Day,Asphalt,Dry,Clear,3,car,truck,male,collision,48.85
0,7,Day,Asphalt,Dry,NA,NA,bus,car,male,collision,28.31388889
1,3,Dawn,Asphalt,Dry,NA,2,car,motorcycle,female,collision,27.54166667
0,2,Dawn,Asphalt,Dry,NA,1,car,truck,male,collision,29.29444444
NA,5,Day,Asphalt,Dry,Clear,NA,car,motorcycle,male,collision,41.49722222
0,6,Night,Asphalt,Dry,NA,1,car,car,male,collision,36.525
0,5,Night,Asphalt,Dry,Clear,2,motorcycle,motorcycle,male,collision,23.23611111
1,6,Day,Asphalt,Dry,NA,NA,motorcycle,pedestrian,male,collision,25.025
1,5,Night,Asphalt,Dry,Clear,3,bus,NA,male,collision,54.88333333
0,3,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,22.91944444
0,7,Day,Asphalt,Dry,NA,NA,car,car,male,collision,37.48333333
0,1,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,30.38611111
NA,1,Dawn,Asphalt,Dry,Clear,2,truck,NA,male,collision,32.27777778
0,5,Night,Asphalt,Dry,Clear,2,motorcycle,truck,male,collision,18.75
0,1,Night,Asphalt,NA,NA,1,car,car,male,collision,35.45833333
0,5,Day,Asphalt,Dry,Clear,1,motorcycle,truck,male,collision,45.59444444
1,7,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,33.36666667
1,3,Dawn,Asphalt,Dry,Clear,1,car,motorcycle,NA,collision,NA
0,3,Dawn,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,37.53055556
1,3,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,34.48888889
0,6,Night,Asphalt,Dry,Clear,2,car,motorcycle,female,collision,35.175
1,5,Dawn,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,27.43611111
1,2,Day,Asphalt,Wet or Damaged,Unclear,1,motorcycle,pedestrian,male,collision,31.01388889
1,5,Night,Asphalt,Dry,Clear,2,truck,truck,male,collision,37.43888889
1,2,Night,Asphalt,Dry,NA,NA,bus,NA,male,collision,36.41666667
1,1,Day,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,runover,29.27222222
1,4,Night,Asphalt,Dry,Clear,2,motorcycle,pedestrian,male,collision,30.31666667
1,6,Night,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,51.66666667
1,7,Night,Asphalt,Dry,Clear,2,truck,motorcycle,male,collision,33.46388889
1,5,Day,Asphalt,Dry,Clear,1,car,motorcycle,NA,collision,NA
1,5,Dawn,Asphalt,Dry,Clear,1,motorcycle,NA,NA,collision,NA
0,5,Day,Asphalt,Dry,Clear,3,bus,NA,male,collision,23.37222222
1,5,Night,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,35.84166667
0,5,Dawn,Asphalt,NA,NA,3,car,car,male,collision,28.40555556
0,1,Night,Asphalt,Dry,NA,2,car,car,NA,collision,NA
0,2,Night,Asphalt,Dry,Clear,1,car,car,male,collision,30.60277778
0,6,Day,Asphalt,Dry,Clear,1,car,car,female,collision,43.25833333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,7,Day,Asphalt,Dry,Clear,1,car,car,male,collision,33.87777778
0,2,Night,Asphalt,NA,NA,1,truck,car,male,collision,31.59722222
0,1,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,50.74722222
1,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,34.40833333
0,5,Night,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,27.54722222
0,2,Dawn,Asphalt,Dry,Clear,1,bus,car,male,collision,40.57222222
0,3,Dawn,Asphalt,Dry,Clear,1,car,bus,male,collision,56.24444444
0,4,Night,Asphalt,Dry,Clear,2,car,car,male,collision,35.60277778
0,6,Day,Asphalt,Dry,NA,1,car,car,male,collision,37.65555556
0,7,Day,Asphalt,Dry,Clear,1,car,NA,female,collision,35.44444444
0,4,Dawn,Asphalt,Dry,Clear,1,truck,car,male,collision,29.45555556
0,1,Dawn,Asphalt,Dry,Clear,1,bus,NA,male,collision,49.60277778
0,2,Day,NA,Dry,Clear,1,car,car,male,collision,47.88888889
0,1,Night,Asphalt,NA,NA,NA,truck,car,female,collision,32.43333333
1,5,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,58.78611111
0,5,Day,Asphalt,Dry,NA,1,car,car,male,collision,27.60555556
0,2,Day,Soil,Wet or Damaged,Unclear,1,truck,truck,male,collision,33.41111111
0,1,Day,Asphalt,Dry,Unclear,1,car,car,male,collision,23.41944444
1,6,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,28.70277778
0,2,Night,Asphalt,Dry,Clear,3,motorcycle,car,male,collision,27.63611111
0,7,Dawn,Asphalt,Dry,NA,2,car,truck,male,collision,39.55277778
1,7,Night,Asphalt,Wet or Damaged,NA,3,car,pedestrian,male,collision,29.95555556
0,5,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,37.73055556
0,6,Night,Asphalt,Dry,NA,1,truck,car,male,collision,46.71111111
0,1,Day,Asphalt,Dry,Clear,3,bus,car,male,collision,34.56111111
1,4,Night,Asphalt,Dry,NA,1,motorcycle,pedestrian,male,collision,NA
0,6,Day,Asphalt,Dry,Clear,1,bus,bus,male,collision,43.60833333
0,4,Night,NA,Dry,Clear,2,truck,NA,male,collision,39.64166667
1,5,Day,Asphalt,NA,Clear,1,car,pedestrian,male,collision,48.19166667
0,5,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,NA
0,6,Day,Asphalt,Dry,NA,1,car,car,male,collision,29.53888889
0,5,Day,Asphalt,Dry,Clear,3,bus,car,male,collision,23.31388889
1,5,Day,Asphalt,Wet or Damaged,Clear,1,car,pedestrian,male,collision,51.19722222
0,2,Dawn,Asphalt,Dry,NA,1,car,car,female,collision,29.45
0,5,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,33.36111111
1,7,Dawn,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,28.91944444
0,5,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,34.51388889
0,6,Night,NA,Dry,Clear,2,car,car,male,collision,43.58888889
0,1,Night,Asphalt,Dry,Clear,1,bus,bus,male,collision,50.73611111
1,1,Night,Asphalt,Dry,Clear,3,bus,pedestrian,male,collision,35.98611111
0,4,Day,Asphalt,Dry,Clear,NA,car,truck,male,collision,63.85555556
0,4,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,49.80555556
0,4,Day,Asphalt,Dry,Clear,1,car,car,male,collision,55.81666667
1,7,Day,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,44.11944444
0,6,Dawn,Asphalt,Dry,Clear,NA,car,car,male,collision,65.88888889
0,4,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,33.43611111
0,5,Dawn,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,16.175
1,7,Day,NA,NA,NA,NA,motorcycle,pedestrian,male,collision,33.95555556
0,3,Day,Asphalt,Dry,NA,NA,truck,car,male,collision,37.51111111
0,1,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,48.68611111
0,4,Day,NA,Dry,Clear,1,car,car,male,collision,57.90277778
0,7,Night,NA,NA,NA,NA,car,motorcycle,male,collision,34.98888889
0,1,Day,Asphalt,Dry,Clear,1,car,car,female,collision,35.49722222
0,2,Day,Soil,Dry,Clear,1,car,car,NA,collision,NA
1,5,Dawn,Asphalt,Dry,Clear,1,car,car,NA,collision,NA
1,4,Day,Asphalt,NA,Clear,1,bus,car,male,collision,30.92222222
0,1,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,32.35555556
1,7,Day,Asphalt,Dry,Clear,1,car,car,male,collision,35.3
0,3,Day,Asphalt,Dry,Clear,3,truck,car,male,collision,35.50277778
1,1,Night,Asphalt,Dry,Clear,3,truck,pedestrian,male,collision,43.71111111
0,4,Night,Asphalt,Dry,NA,NA,car,bus,male,collision,39.56388889
0,6,Night,Asphalt,Dry,NA,2,car,car,male,collision,35.47222222
1,2,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,32.14444444
1,3,Night,Asphalt,NA,Clear,1,truck,pedestrian,male,collision,33.98333333
0,4,Day,Asphalt,Dry,NA,1,truck,car,male,collision,26.10277778
1,2,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,32.45555556
0,2,Day,Asphalt,Dry,Clear,NA,car,NA,male,collision,38.64166667
0,2,Night,Asphalt,Dry,NA,1,car,car,male,collision,35.53888889
0,6,Night,Asphalt,Dry,Clear,NA,car,bus,male,collision,31.53888889
NA,7,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,33.85833333
0,2,Night,Asphalt,Dry,NA,1,car,car,male,collision,35.53888889
0,6,Day,Asphalt,NA,NA,1,car,bus,male,collision,69.98611111
1,2,Day,Asphalt,Dry,Clear,1,truck,bicycle,male,collision,27.61666667
0,1,Night,Asphalt,Dry,Clear,1,car,car,male,collision,47.53611111
0,4,Day,Asphalt,Dry,Clear,1,car,car,female,collision,36.675
0,7,Day,Asphalt,Dry,NA,NA,bus,bus,male,collision,44.76111111
1,6,Night,Asphalt,Dry,Clear,2,motorcycle,pedestrian,male,collision,33.25
1,2,Day,Asphalt,NA,Clear,1,truck,pedestrian,male,collision,24.76944444
0,2,Day,Asphalt,NA,Clear,1,car,car,male,collision,30.42777778
0,6,Night,NA,NA,NA,NA,bus,car,male,collision,24.48611111
1,4,Night,Asphalt,Dry,Clear,2,truck,pedestrian,male,collision,NA
0,4,Night,Asphalt,Dry,NA,1,motorcycle,car,male,collision,24.28055556
0,3,Day,Asphalt,Dry,NA,NA,car,car,male,collision,38.52777778
1,4,Dawn,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,27.54444444
0,6,Day,Asphalt,Wet or Damaged,NA,NA,bus,motorcycle,male,collision,31.47222222
0,2,Night,Asphalt,Dry,NA,1,truck,car,male,collision,54.875
0,6,Night,Asphalt,Dry,NA,NA,car,car,male,collision,35.43333333
0,1,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,28.43333333
1,1,Dawn,Asphalt,Dry,Clear,1,bus,NA,male,collision,44.94166667
0,3,Day,Asphalt,Dry,NA,1,car,car,male,collision,54.76111111
0,6,Day,Asphalt,Dry,Clear,1,car,car,NA,collision,NA
0,1,Day,Asphalt,NA,Clear,NA,car,NA,male,collision,31.53611111
0,1,Day,Asphalt,NA,Clear,1,car,car,male,collision,31.47777778
1,1,Night,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,38.775
0,5,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,57.94444444
0,4,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,57.24166667
0,6,Day,Asphalt,Dry,NA,1,motorcycle,car,male,collision,29.40277778
1,1,Day,Asphalt,Dry,Clear,1,truck,pedestrian,male,collision,36.74444444
0,5,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,36.63888889
0,2,Day,Asphalt,Dry,Clear,NA,car,car,male,collision,41.64444444
1,1,Dawn,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,NA
0,1,Night,Asphalt,Dry,Clear,NA,bus,bus,male,collision,28.425
0,5,Day,Asphalt,Dry,Clear,1,car,car,male,collision,40.61944444
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,24.53055556
0,2,Night,Asphalt,Dry,Clear,1,bus,car,NA,collision,NA
0,5,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,46.65
0,6,Night,Asphalt,Dry,Clear,3,car,bus,male,collision,41.61666667
0,7,Night,Asphalt,Dry,NA,2,bus,bus,male,collision,29.50277778
0,7,Night,Asphalt,Dry,Clear,2,car,NA,male,collision,39.78611111
1,4,Dawn,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,23.48611111
1,3,Day,Asphalt,NA,Clear,1,bus,motorcycle,male,collision,27.83611111
0,1,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,43.71111111
1,6,Night,Asphalt,Dry,Clear,3,truck,pedestrian,male,collision,42.36111111
0,4,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,43.7
0,4,Day,Asphalt,Dry,Clear,1,car,car,female,collision,42.58888889
0,2,Night,Asphalt,Dry,NA,1,car,bus,male,collision,48.88333333
0,2,Dawn,Asphalt,Dry,Clear,2,truck,NA,male,collision,31.61666667
0,6,Dawn,Asphalt,Dry,NA,2,car,car,male,collision,29.40277778
0,4,Day,Asphalt,Dry,NA,1,car,truck,male,collision,31.56388889
1,7,Night,Asphalt,Dry,Clear,NA,car,motorcycle,male,collision,32.43055556
0,1,Night,Asphalt,NA,Clear,1,car,truck,male,collision,32.39444444
0,1,Night,Asphalt,Dry,NA,2,car,NA,female,collision,31.65277778
0,7,Day,Asphalt,Dry,Clear,2,truck,car,male,collision,44.45
1,3,Day,Asphalt,Dry,Clear,1,bus,NA,male,NA,25.26944444
0,4,Day,Asphalt,Dry,NA,1,car,car,female,collision,53.86388889
0,5,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,47.81944444
0,1,Day,Asphalt,Dry,NA,1,bus,truck,male,collision,39.80833333
1,3,Night,Asphalt,Wet or Damaged,Clear,3,motorcycle,pedestrian,male,NA,35.63888889
0,6,Night,Asphalt,Dry,NA,3,car,NA,male,collision,36.68055556
1,5,Day,Asphalt,Dry,Clear,NA,car,pedestrian,male,collision,55.95555556
0,5,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,50.92222222
0,2,Night,Asphalt,Dry,Clear,2,car,car,male,collision,25.45
0,4,Day,Asphalt,Dry,Clear,1,car,NA,female,collision,22.55
1,6,Night,Asphalt,Dry,Clear,NA,motorcycle,bus,male,collision,31.45277778
0,2,Day,Soil,Dry,Clear,1,truck,NA,male,collision,43.86944444
1,1,Day,Asphalt,Dry,NA,1,car,pedestrian,male,collision,34.6
0,3,Night,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,31.44444444
0,2,Night,Asphalt,NA,NA,1,car,car,male,collision,65.15555556
1,1,Night,Asphalt,Dry,Clear,2,pedestrian,pedestrian,male,collision,23.08888889
0,4,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,54.91944444
0,NA,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,31.63611111
1,1,Night,Asphalt,Dry,Clear,2,truck,pedestrian,male,collision,37.75833333
0,5,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,38.74722222
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,35.65833333
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,28.29722222
0,6,Day,Asphalt,Dry,NA,2,car,truck,male,collision,33.61666667
1,4,Night,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,30.55
0,3,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,24.45833333
0,6,Day,Asphalt,Dry,Clear,3,truck,car,male,collision,39.66666667
0,1,Night,Asphalt,Dry,Clear,NA,truck,car,male,collision,37.68055556
0,3,Day,Asphalt,Dry,Clear,NA,truck,truck,male,collision,41.45277778
0,1,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,28.54444444
0,6,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,32.68055556
0,1,Dawn,Asphalt,NA,Clear,1,motorcycle,bus,male,collision,22.28888889
0,6,Day,Asphalt,Dry,Clear,1,truck,bus,female,collision,43.55
0,2,Night,Asphalt,Dry,Clear,1,car,car,male,collision,46.83611111
0,1,Day,Asphalt,Dry,NA,1,car,bus,male,collision,42.70555556
0,1,Night,Asphalt,Dry,NA,1,car,motorcycle,male,collision,72.11944444
0,7,Night,Asphalt,Dry,Clear,3,car,car,female,collision,38.59722222
0,1,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,46.79444444
0,1,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,28.51111111
0,5,Night,Asphalt,Dry,NA,3,motorcycle,car,male,collision,31.64444444
0,1,Night,Asphalt,Dry,Clear,NA,truck,car,male,collision,34.73611111
0,3,Night,Asphalt,Dry,Clear,1,car,motorcycle,female,collision,49.91944444
0,6,Day,Asphalt,Dry,Clear,3,truck,car,male,collision,43.725
0,6,Dawn,Asphalt,Dry,Clear,NA,car,truck,male,collision,29.65555556
0,6,Day,Asphalt,Dry,Clear,NA,motorcycle,bus,male,collision,30.575
0,3,Day,Asphalt,Dry,Clear,1,bus,car,male,NA,35.71666667
0,2,Night,Asphalt,Dry,Clear,3,car,car,male,collision,22.525
0,2,Night,Asphalt,Dry,NA,2,car,car,female,collision,30.62222222
0,5,Day,Asphalt,Dry,NA,1,car,car,male,collision,38.78611111
0,1,Day,Asphalt,Dry,NA,NA,NA,motorcycle,NA,collision,NA
0,6,Dawn,Asphalt,Dry,NA,2,car,NA,male,collision,40.79722222
0,7,Night,Asphalt,NA,NA,2,car,car,male,collision,31.66944444
0,4,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,30.64722222
0,5,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,45.86666667
0,3,Night,Asphalt,Dry,Clear,3,truck,car,male,collision,31.56111111
0,3,Day,Asphalt,Dry,NA,1,car,car,male,collision,42.8
0,6,Dawn,NA,NA,NA,NA,truck,car,male,collision,27.58888889
0,4,Day,Asphalt,NA,Clear,1,truck,bus,male,collision,28.55833333
0,1,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,29.56388889
0,1,Day,Asphalt,Dry,NA,1,car,car,male,collision,23.38611111
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,25.53055556
0,4,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,39.71944444
0,7,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,50.90833333
0,5,Night,Asphalt,NA,NA,NA,truck,motorcycle,male,collision,39.78055556
0,1,Night,Asphalt,Dry,Clear,2,motorcycle,truck,male,collision,29.525
0,6,Dawn,Asphalt,Dry,Clear,3,car,truck,male,collision,34.65277778
0,2,Night,Asphalt,Dry,Unclear,1,bus,car,male,collision,38.75833333
NA,5,Night,Asphalt,Dry,Clear,NA,truck,NA,male,collision,28.61944444
NA,5,Night,Asphalt,Dry,Clear,NA,truck,NA,male,collision,28.61944444
0,1,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,28.94166667
0,3,Dawn,Asphalt,Dry,Clear,1,truck,car,male,collision,39.65833333
0,5,Night,Asphalt,Dry,Clear,2,bus,car,male,collision,38.33888889
0,4,Night,Asphalt,NA,Clear,1,car,bus,male,collision,26.35555556
0,1,Day,Asphalt,Dry,NA,NA,motorcycle,car,male,collision,21.23333333
0,6,Night,Asphalt,Dry,NA,NA,truck,car,male,collision,46.73055556
0,1,Day,Asphalt,Dry,NA,1,truck,car,male,collision,49.68055556
0,2,Day,Asphalt,Dry,Clear,2,truck,car,male,collision,37.58611111
0,3,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,26.95833333
0,6,Day,Asphalt,Dry,NA,1,car,truck,male,collision,28.42777778
0,4,Dawn,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,35.44722222
0,3,Dawn,Asphalt,Dry,Clear,1,motorcycle,bus,male,collision,26.29444444
0,3,Day,Asphalt,Dry,Clear,1,bus,truck,male,collision,29.2
0,6,Day,Asphalt,Dry,NA,1,car,bus,male,collision,32.44722222
0,1,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,24.33611111
0,4,Day,Asphalt,NA,Clear,1,car,car,male,collision,38.47222222
0,4,Night,Asphalt,Dry,Clear,NA,car,car,male,collision,43.64444444
0,1,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,30.25
0,2,Night,NA,Dry,Clear,3,car,NA,male,collision,38.525
0,3,Day,Asphalt,NA,Clear,1,car,truck,male,collision,32.575
0,5,Night,Asphalt,NA,Clear,1,truck,car,male,collision,31.39166667
0,7,Night,Asphalt,NA,Clear,1,truck,car,male,collision,37.58333333
0,1,Night,Asphalt,Wet or Damaged,Unclear,1,car,car,male,collision,41.56388889
0,1,Dawn,Asphalt,Dry,Clear,NA,car,car,male,collision,43.73333333
0,6,Day,Asphalt,Dry,Clear,NA,truck,bus,male,collision,28.54444444
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,30.86111111
0,1,Day,Asphalt,Dry,Clear,NA,car,car,male,collision,44.66666667
0,5,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,48.65833333
0,7,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,26.18888889
0,3,Night,Asphalt,Wet or Damaged,Unclear,3,truck,car,male,collision,39.52222222
0,4,Day,Asphalt,Wet or Damaged,Unclear,1,car,motorcycle,male,collision,23.42777778
0,5,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,40.44444444
0,6,Dawn,Asphalt,Dry,Clear,2,car,car,male,collision,29.5
0,7,Day,Asphalt,Dry,Clear,1,car,truck,male,collision,43.61111111
0,1,Day,Asphalt,Wet or Damaged,Unclear,1,car,car,female,collision,28.51111111
0,2,Day,Asphalt,Dry,Clear,2,truck,car,male,collision,28.51388889
0,3,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,36.43888889
0,1,Day,Asphalt,Dry,Clear,1,bus,bus,male,collision,40.66666667
0,7,Day,Asphalt,Dry,NA,1,truck,truck,male,collision,31.39722222
0,3,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,22.35277778
0,4,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,31.89722222
0,1,Dawn,Soil,Dry,Clear,NA,truck,truck,male,collision,37.48611111
0,7,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,31.41666667
0,4,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,35.56388889
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,35.875
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,35.61944444
0,6,Day,Asphalt,Dry,Clear,3,car,NA,male,collision,41.24722222
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,50.74166667
0,6,Day,Asphalt,Dry,Clear,2,car,car,male,collision,NA
0,6,Dawn,Asphalt,Dry,NA,3,car,NA,male,collision,32.99444444
0,2,Night,Asphalt,Dry,Clear,2,car,car,male,collision,42.64166667
0,3,Night,Asphalt,Dry,Clear,2,car,car,female,collision,59.58055556
0,6,Day,Asphalt,Dry,Clear,NA,bus,car,male,collision,34.55555556
0,1,Day,Asphalt,Dry,Clear,2,car,car,male,collision,29.54444444
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,44.74444444
0,5,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,36.63888889
0,2,Day,Asphalt,Dry,NA,1,bicycle,bus,female,collision,25.46944444
0,1,Day,NA,Dry,Clear,1,car,car,male,collision,24.53055556
0,7,Night,Asphalt,NA,Clear,NA,car,car,male,collision,42.63611111
0,6,Day,Asphalt,Dry,Clear,1,car,NA,male,collision,26.43888889
0,7,Night,Asphalt,Dry,Clear,2,car,NA,male,collision,39.78611111
0,4,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,43.7
0,2,Night,Asphalt,Dry,Clear,2,car,car,male,collision,28.35833333
0,6,Dawn,Asphalt,Dry,NA,2,car,car,male,collision,29.40277778
0,4,Day,Asphalt,NA,Clear,NA,car,bus,male,collision,28.38333333
0,5,Night,Asphalt,Dry,Clear,1,car,NA,male,collision,24.44444444
0,3,Day,Asphalt,Dry,Clear,2,truck,car,male,collision,44.45
0,1,Day,Asphalt,Dry,Clear,2,truck,car,male,collision,44.45
0,2,Day,Asphalt,Dry,NA,1,bus,truck,male,collision,39.80833333
0,6,Day,Asphalt,Dry,Clear,1,car,car,female,collision,38.78611111
1,4,Night,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,35.58333333
0,6,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,49.90555556
1,5,Night,Asphalt,Dry,NA,NA,car,motorcycle,male,collision,36.46388889
0,2,NA,Soil,Dry,Clear,1,truck,NA,male,collision,43.86944444
1,6,Dawn,Asphalt,Dry,Clear,2,motorcycle,car,male,collision,26.575
0,3,Night,Asphalt,NA,NA,1,car,car,male,collision,65.15555556
1,1,Day,Asphalt,Dry,Clear,3,truck,truck,male,collision,29.44722222
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,31.63611111
0,2,Day,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,33.60833333
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,28.29722222
0,7,Day,Asphalt,NA,Clear,3,truck,car,male,collision,39.66666667
1,6,Night,Asphalt,NA,NA,2,car,car,female,collision,33.69166667
0,7,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,32.68055556
1,4,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,28.55833333
0,3,Night,Asphalt,Dry,Clear,1,car,car,male,collision,46.83611111
